Species ID,Trait,Trait Value
45518396,number of records in gbif,161330
45518396,number of specimens in ggbn,5
45518396,population trend,Stable
45518396,sexual system,"dioeciousURI:https://www.wikidata.org/entity/Q148681Definition:a characteristic of a species, meaning that it has distinct male and female individual organisms.show all records"
45518396,visual system,"corneal eyesURI:https://eol.org/schema/terms/corneal_eyesDefinition:Because of the difference in refractive index between air and water (or corneal tissue), a curved cornea is an image-forming lens in its own right. Its focal length is determined by the radius of curvature of the cornea. Many corneal eyes (eg: in land vertebrates) also have lenses, but the lens is flattened and weakened compared with an aquatic lens; most of the refractive power is provided by the cornea. Corneal eyes cannot focus in aquatic habitat.Attribution:https://www.britannica.com/science/photoreception/Single-chambered-eyes#ref278820show all records"
45518131,Body symmetry,"bilaterally symmetricURI:http://purl.obolibrary.org/obo/PATO_0001324Definition:being symmetric about a plane running from frontal end to caudal end (head to tail), and having nearly identical right and left halvesshow all records"
45518131,auditory system,otolithsURI:https://www.wikidata.org/entity/Q591800Definition:Inner-ear structure in vertebrates which detects acceleration and may detect acoustic signalsshow all records
45518131,auditory system,"tympanic middle earURI:http://purl.obolibrary.org/obo/UBERON_0001756Definition:the air-filled cavity within the skull of vertebrates that lies between the outer ear and the inner ear. It is linked to the pharynx (and therefore to outside air) via the Eustachian tube and in mammals contains the three ear ossicles, which transmit auditory vibrations from the outer ear (via the tympanum) to the inner earshow all records"
45518131,cellularity,multicellularURI:http://purl.obolibrary.org/obo/PATO_0001993Definition:A cellularity quality inhering in a bearer by virtue of the bearers consisting of more than one cell. [ PATOC:GVG ]show all records
45518131,conservation status,"least concernURI:http://eol.org/schema/terms/leastConcernDefinition:A taxon is Least Concern when it has been evaluated against the criteria and does not qualify for Critically Endangered, Endangered, Vulnerable or Near Threatened. Widespread and abundant taxa are included in this category.Attribution:http://www.iucnredlist.org/technical-documents/categories-and-criteriashow all records"
45518131,ecoregion,Southeast Australia Temperate SavannaURI:http://eol.org/schema/terms/Southeast_Australia_temperate_savannaAttribution:http://www.worldwildlife.org/ecoregions/AA0803show all records
45518131,ecoregion,Australian Alps Montane GrasslandsURI:http://eol.org/schema/terms/Australian_Alps_montane_grasslandsAttribution:https://www.worldwildlife.org/ecoregions/aa1001show all records
45518131,ecoregion,Murray-Darling Woodlands And MalleeURI:http://eol.org/schema/terms/Murray-Darling_woodlands_and_malleeAttribution:http://www.worldwildlife.org/ecoregions/AA1207show all records
45518131,ecoregion,Mount Lofty WoodlandsURI:http://eol.org/schema/terms/Mount_Lofty_woodlandsAttribution:http://www.worldwildlife.org/ecoregions/AA1206show all records
45518131,ecoregion,Tirari-Sturt Stony DesertURI:http://eol.org/schema/terms/Tirari-Sturt_stony_desertAttribution:http://www.worldwildlife.org/ecoregions/AA1309show all records
45518131,geographic distribution,AustraliaURI:http://www.marineregions.org/mrgid/australiashow all records
45518131,geographic distribution,australasiaURI:http://eol.org/schema/terms/AustralasiaAttribution:https://www.oneearth.org/realms/australasia/show all records
45518131,geographic distribution,AustraliaURI:http://www.geonames.org/2077456show all records
45518131,habitat,coastalURI:http://purl.obolibrary.org/obo/ENVO_01000687show all records
45518131,habitat,woodland canopyURI:http://purl.obolibrary.org/obo/ENVO_01001240Definition:A canopy which is part of a woodland ecosystem.show all records
45518131,habitat,"subtropicalURI:http://purl.obolibrary.org/obo/ENVO_01000205Comment:Ontology Description: http://environmentontology.org/
Ontology Source: http://envo.googlecode.com/svn/trunk/src/envo/envo.owlshow all records"
45518131,habitat,temperateURI:http://purl.obolibrary.org/obo/ENVO_01000206show all records
45518131,habitat,groundURI:http://purl.obolibrary.org/obo/ENVO_01000635Definition:planetary surface that is not covered by watershow all records
45518131,hearing range,1000 Hz
45518131,hearing range,5000 Hz
45518131,hearing threshold,10 dB
45518131,locomotion,"flightURI:http://purl.obolibrary.org/obo/NBO_0000367Definition:self-propelled movement of an organism from one location to another through the air, usually by means of active wing movementshow all records"
45518131,locomotion,bipedal movementURI:https://www.wikidata.org/entity/Q372949Definition:terrestrial locomotion where an organism moves by means of its two limbs or legsshow all records
45518131,mineralized skeleton contains,"apatiteURI:http://purl.obolibrary.org/obo/CHEBI_52254Definition:A phosphate mineral with the general formula Ca5(PO4)3X where X = OH, F or Clshow all records"
45518131,number of records in gbif,196632
45518131,number of records in iNat,1285
45518131,number of research grade records in iNat,1094
45518131,number of specimens in ggbn,1
45518131,population trend,Decreasing
45518131,sexual system,"dioeciousURI:https://www.wikidata.org/entity/Q148681Definition:a characteristic of a species, meaning that it has distinct male and female individual organisms.show all records"
45518131,type specimen repository,NHMUK
45518131,visual system,"corneal eyesURI:https://eol.org/schema/terms/corneal_eyesDefinition:Because of the difference in refractive index between air and water (or corneal tissue), a curved cornea is an image-forming lens in its own right. Its focal length is determined by the radius of curvature of the cornea. Many corneal eyes (eg: in land vertebrates) also have lenses, but the lens is flattened and weakened compared with an aquatic lens; most of the refractive power is provided by the cornea. Corneal eyes cannot focus in aquatic habitat.Attribution:https://www.britannica.com/science/photoreception/Single-chambered-eyes#ref278820show all records"
45518131,vocalization behavior,no species-specific songURI:http://eol.org/schema/terms/noSpeciesSpecificSongshow all records
45516502,Body symmetry,"bilaterally symmetricURI:http://purl.obolibrary.org/obo/PATO_0001324Definition:being symmetric about a plane running from frontal end to caudal end (head to tail), and having nearly identical right and left halvesshow all records"
45516502,auditory system,otolithsURI:https://www.wikidata.org/entity/Q591800Definition:Inner-ear structure in vertebrates which detects acceleration and may detect acoustic signalsshow all records
45516502,auditory system,"tympanic middle earURI:http://purl.obolibrary.org/obo/UBERON_0001756Definition:the air-filled cavity within the skull of vertebrates that lies between the outer ear and the inner ear. It is linked to the pharynx (and therefore to outside air) via the Eustachian tube and in mammals contains the three ear ossicles, which transmit auditory vibrations from the outer ear (via the tympanum) to the inner earshow all records"
45516502,cellularity,multicellularURI:http://purl.obolibrary.org/obo/PATO_0001993Definition:A cellularity quality inhering in a bearer by virtue of the bearers consisting of more than one cell. [ PATOC:GVG ]show all records
45516502,conservation status,"least concernURI:http://eol.org/schema/terms/leastConcernDefinition:A taxon is Least Concern when it has been evaluated against the criteria and does not qualify for Critically Endangered, Endangered, Vulnerable or Near Threatened. Widespread and abundant taxa are included in this category.Attribution:http://www.iucnredlist.org/technical-documents/categories-and-criteriashow all records"
45516502,eat,Hypseleotris compressa (Krefft 1864) (Australian carp-gudgeon)
45516502,geographic distribution,AustraliaURI:http://www.marineregions.org/mrgid/australiashow all records
45516502,geographic distribution,AustraliaURI:http://www.geonames.org/2077456show all records
45516502,geographic distribution,IndonesiaURI:http://www.geonames.org/1643084show all records
45516502,geographic distribution,Indian OceanURI:http://www.marineregions.org/mrgid/1904show all records
45516502,geographic distribution,South PacificURI:http://www.marineregions.org/mrgid/1910show all records
45516502,habitat,terrestrialURI:http://purl.obolibrary.org/obo/ENVO_00000446Definition:A biome that applies to the terrestrial realm.show all records
45516502,habitat,"freshwater habitatURI:http://purl.obolibrary.org/obo/ENVO_00002037Definition:A habitat that is in or on a body of water containing low concentrations of dissolved salts and other total dissolved solids (<0.5 grams dissolved salts per litre).Comment:Ontology Description: http://environmentontology.org/
Ontology Source: http://envo.googlecode.com/svn/trunk/src/envo/envo.owlshow all records"
45516502,habitat,marineURI:http://purl.obolibrary.org/obo/ENVO_00000569Definition:A habitat that is in or on a sea or ocean containing high concentrations of dissolved salts and other total dissolved solids (typically >35 grams dissolved salts per litre).show all records
45516502,hearing range,5000 Hz
45516502,hearing range,1000 Hz
45516502,hearing threshold,20 dB
45516502,locomotion,"flightURI:http://purl.obolibrary.org/obo/NBO_0000367Definition:self-propelled movement of an organism from one location to another through the air, usually by means of active wing movementshow all records"
45516502,locomotion,bipedal movementURI:https://www.wikidata.org/entity/Q372949Definition:terrestrial locomotion where an organism moves by means of its two limbs or legsshow all records
45516502,mineralized skeleton contains,"apatiteURI:http://purl.obolibrary.org/obo/CHEBI_52254Definition:A phosphate mineral with the general formula Ca5(PO4)3X where X = OH, F or Clshow all records"
45516502,number of records in gbif,67448
45516502,number of specimens in ggbn,8
45516502,population trend,Decreasing
45516502,prey on,Hypseleotris compressa (Krefft 1864) (Australian carp-gudgeon)
45516502,sexual system,"dioeciousURI:https://www.wikidata.org/entity/Q148681Definition:a characteristic of a species, meaning that it has distinct male and female individual organisms.show all records"
45516502,visual system,"corneal eyesURI:https://eol.org/schema/terms/corneal_eyesDefinition:Because of the difference in refractive index between air and water (or corneal tissue), a curved cornea is an image-forming lens in its own right. Its focal length is determined by the radius of curvature of the cornea. Many corneal eyes (eg: in land vertebrates) also have lenses, but the lens is flattened and weakened compared with an aquatic lens; most of the refractive power is provided by the cornea. Corneal eyes cannot focus in aquatic habitat.Attribution:https://www.britannica.com/science/photoreception/Single-chambered-eyes#ref278820show all records"
795256,Body symmetry,"bilaterally symmetricURI:http://purl.obolibrary.org/obo/PATO_0001324Definition:being symmetric about a plane running from frontal end to caudal end (head to tail), and having nearly identical right and left halvesshow all records"
795256,are preyed upon by,Canis lupus Linnaeus 1758 (gray wolf)
795256,are preyed upon by,Canis lupus Linnaeus 1758 (gray wolf)
795256,are preyed upon by,Felis catus Linnaeus 1758 (Domestic Cat)
795256,are preyed upon by,Pseudonaja inframacula (Waite 1925) (Peninsula Brown Snake)
795256,are preyed upon by,Felis catus Linnaeus 1758 (Domestic Cat)
795256,auditory system,otolithsURI:https://www.wikidata.org/entity/Q591800Definition:Inner-ear structure in vertebrates which detects acceleration and may detect acoustic signalsshow all records
795256,auditory system,"tympanic middle earURI:http://purl.obolibrary.org/obo/UBERON_0001756Definition:the air-filled cavity within the skull of vertebrates that lies between the outer ear and the inner ear. It is linked to the pharynx (and therefore to outside air) via the Eustachian tube and in mammals contains the three ear ossicles, which transmit auditory vibrations from the outer ear (via the tympanum) to the inner earshow all records"
795256,body mass,9.99 g
795256,cellularity,multicellularURI:http://purl.obolibrary.org/obo/PATO_0001993Definition:A cellularity quality inhering in a bearer by virtue of the bearers consisting of more than one cell. [ PATOC:GVG ]show all records
795256,ecoregion,Coolgardie WoodlandsURI:http://eol.org/schema/terms/Coolgardie_woodlandsAttribution:http://www.worldwildlife.org/ecoregions/AA1201show all records
795256,ecoregion,Tirari-Sturt Stony DesertURI:http://eol.org/schema/terms/Tirari-Sturt_stony_desertAttribution:http://www.worldwildlife.org/ecoregions/AA1309show all records
795256,ecoregion,Southeast Australia Temperate SavannaURI:http://eol.org/schema/terms/Southeast_Australia_temperate_savannaAttribution:http://www.worldwildlife.org/ecoregions/AA0803show all records
795256,ecoregion,Eastern Australia Mulga ShrublandsURI:http://eol.org/schema/terms/Eastern_Australia_mulga_shrublandsAttribution:http://www.worldwildlife.org/ecoregions/AA0802show all records
795256,ecoregion,Simpson DesertURI:http://eol.org/schema/terms/Simpson_desertAttribution:http://www.worldwildlife.org/ecoregions/AA1308show all records
795256,geographic distribution,AustraliaURI:http://www.geonames.org/2077456show all records
795256,geographic distribution,AustraliaURI:http://www.geonames.org/2077456show all records
795256,geographic distribution,australasiaURI:http://eol.org/schema/terms/AustralasiaAttribution:https://www.oneearth.org/realms/australasia/show all records
795256,hearing range,2000 Hz
795256,hearing range,500 Hz
795256,hearing threshold,40 dB
795256,locomotion,runningURI:http://purl.obolibrary.org/obo/NBO_0000055Definition:The act of locomoting on limbs with body off the ground such that periodically none of the limbs are touching the ground.show all records
795256,mineralized skeleton contains,"apatiteURI:http://purl.obolibrary.org/obo/CHEBI_52254Definition:A phosphate mineral with the general formula Ca5(PO4)3X where X = OH, F or Clshow all records"
795256,reproduction,"sexual reproductionURI:http://purl.obolibrary.org/obo/GO_0019953Definition:Capable of creating a new organism by combining the genetic material of two gametes, which may come from two parent organisms or from a single organism, in the case of self-fertilizing hermaphrodites.show all records"
795256,sexual system,"dioeciousURI:https://www.wikidata.org/entity/Q148681Definition:a characteristic of a species, meaning that it has distinct male and female individual organisms.show all records"
795256,type specimen repository,"museum für naturkunde berlin (zoological collections) (zmb)URI:http://grbio.org/cool/8syf-d21iDefinition:Museum für Naturkunde Berlin (Zoological Collections) (ZMB).  Berlin, Germany. URL for main institutional website: http://www.naturkundemuseum-berlin.de  Formerly Zoologisches Museum der Humboldt-Universität zu Berlinshow all records"
795256,type specimen repository,"museum für naturkunde berlin (zoological collections) (zmb)URI:http://grbio.org/cool/8syf-d21iDefinition:Museum für Naturkunde Berlin (Zoological Collections) (ZMB).  Berlin, Germany. URL for main institutional website: http://www.naturkundemuseum-berlin.de  Formerly Zoologisches Museum der Humboldt-Universität zu Berlinshow all records"
795256,type specimen repository,"museum für naturkunde berlin (zoological collections) (zmb)URI:http://grbio.org/cool/8syf-d21iDefinition:Museum für Naturkunde Berlin (Zoological Collections) (ZMB).  Berlin, Germany. URL for main institutional website: http://www.naturkundemuseum-berlin.de  Formerly Zoologisches Museum der Humboldt-Universität zu Berlinshow all records"
795256,type specimen repository,"museum für naturkunde berlin (zoological collections) (zmb)URI:http://grbio.org/cool/8syf-d21iDefinition:Museum für Naturkunde Berlin (Zoological Collections) (ZMB).  Berlin, Germany. URL for main institutional website: http://www.naturkundemuseum-berlin.de  Formerly Zoologisches Museum der Humboldt-Universität zu Berlinshow all records"
795256,visual system,"corneal eyesURI:https://eol.org/schema/terms/corneal_eyesDefinition:Because of the difference in refractive index between air and water (or corneal tissue), a curved cornea is an image-forming lens in its own right. Its focal length is determined by the radius of curvature of the cornea. Many corneal eyes (eg: in land vertebrates) also have lenses, but the lens is flattened and weakened compared with an aquatic lens; most of the refractive power is provided by the cornea. Corneal eyes cannot focus in aquatic habitat.Attribution:https://www.britannica.com/science/photoreception/Single-chambered-eyes#ref278820show all records"
45513833,Body symmetry,"bilaterally symmetricURI:http://purl.obolibrary.org/obo/PATO_0001324Definition:being symmetric about a plane running from frontal end to caudal end (head to tail), and having nearly identical right and left halvesshow all records"
45513833,are host of,Duck associated cyclovirus 1
45513833,are host of,Duck associated cyclovirus 1
45513833,are host of,Influenza A virus
45513833,are host of,Influenza A virus
45513833,are host of,Confluaria pseudofurifera
45513833,are parasitized by,Joyeuxilepis decacantha (Fuhrmann 1913) Gulyaev 1989
45513833,are parasitized by,Confluaria pseudofurifera
45513833,are parasitized by,Tatria acanthorhyncha (Wedl 1855) Kowalewski 1904
45513833,are parasitized by,Ligula colymbi Zeder 1803
45513833,are parasitized by,Contracaecum ovale
45513833,are preyed upon by,Perca fluviatilis Linnaeus 1758 (Perch)
45513833,auditory system,otolithsURI:https://www.wikidata.org/entity/Q591800Definition:Inner-ear structure in vertebrates which detects acceleration and may detect acoustic signalsshow all records
45513833,auditory system,"tympanic middle earURI:http://purl.obolibrary.org/obo/UBERON_0001756Definition:the air-filled cavity within the skull of vertebrates that lies between the outer ear and the inner ear. It is linked to the pharynx (and therefore to outside air) via the Eustachian tube and in mammals contains the three ear ossicles, which transmit auditory vibrations from the outer ear (via the tympanum) to the inner earshow all records"
45513833,behavioral circadian rhythm,"diurnalURI:http://www.wikidata.org/entity/Q906470Definition:animal behavior characterized by activity during the day, with a period of inactivity at night.show all records"
45513833,body length,85 cm
45513833,body length,90 cm
45513833,body mass,731 g
45513833,body mass,813 g
45513833,body mass,1000 g
45513833,body shape,"bilaterally symmetricURI:http://purl.obolibrary.org/obo/PATO_0001324Definition:being symmetric about a plane running from frontal end to caudal end (head to tail), and having nearly identical right and left halvesshow all records"
45513833,cellularity,multicellularURI:http://purl.obolibrary.org/obo/PATO_0001993Definition:A cellularity quality inhering in a bearer by virtue of the bearers consisting of more than one cell. [ PATOC:GVG ]show all records
45513833,conservation status,"least concernURI:http://eol.org/schema/terms/leastConcernDefinition:A taxon is Least Concern when it has been evaluated against the criteria and does not qualify for Critically Endangered, Endangered, Vulnerable or Near Threatened. Widespread and abundant taxa are included in this category.Attribution:http://www.iucnredlist.org/technical-documents/categories-and-criteriashow all records"
45513833,developmental mode,"altricialURI:http://eol.org/schema/terms/altricialDefinition:Parent(s) provide food and thermoregulation (e.g., passerines).Attribution:Richard M. Sibly, Christopher C. Witt, Natalie A. Wright, Chris Venditti, Walter Jetz, and James H. Brown. 2012.  Energetics, lifestyle, and reproduction in birds.  PNAS 109(27):10937-10941, doi:10.1073/pnas.1206512109show all records"
45513833,developmental mode,"semiprecocialURI:http://eol.org/schema/terms/semiprecocialDefinition:Parent(s) provide food but not thermoregulation (e.g., gulls and terns)Attribution:Richard M. Sibly, Christopher C. Witt, Natalie A. Wright, Chris Venditti, Walter Jetz, and James H. Brown. 2012.  Energetics, lifestyle, and reproduction in birds.  PNAS 109(27):10937-10941, doi:10.1073/pnas.1206512109show all records"
45513833,diet includes,marine invertebratesURI:https://www.wikidata.org/entity/Q3737872show all records
45513833,diet includes,insectsURI:https://www.wikidata.org/entity/Q1390Definition:a class of mainly terrestrial arthropodsshow all records
45513833,diet includes,crustaceansURI:https://www.wikidata.org/entity/Q25364Definition:subphylum of arthropodsshow all records
45513833,diet includes,"amphibiansURI:https://www.wikidata.org/entity/Q10908Definition:class of tetrapods, whose living forms include frogs, toads, salamanders, newts and caeciliansshow all records"
45513833,diet includes,fishURI:https://www.wikidata.org/entity/Q152Definition:vertebrate animal that lives in water and (typically) has gillsshow all records
45513833,eat,Pomatoschistus microps (Krøyer 1838) (Common Goby)
45513833,eat,Pomatoschistus minutus (Pallas 1770) (Sand Goby)
45513833,eat,Perca fluviatilis Linnaeus 1758 (Perch)
45513833,eat,Rutilus rutilus (Linnaeus 1758) (Roach)
45513833,eat,Esox lucius Linnaeus 1758 (Northern pike)
45513833,ecoregion,Zambezian Baikiaea WoodlandsURI:http://eol.org/schema/terms/Zambezian_Baikiaea_woodlandsAttribution:https://www.worldwildlife.org/ecoregions/at0726show all records
45513833,ecoregion,Suiphun-Khanka Meadows And Forest MeadowsURI:http://eol.org/schema/terms/Suiphun-Khanka_meadows_and_forest_meadowsAttribution:https://www.worldwildlife.org/ecoregions/pa0907show all records
45513833,ecoregion,Qilian Mountains Subalpine MeadowsURI:http://eol.org/schema/terms/Qilian_Mountains_subalpine_meadowsAttribution:https://www.worldwildlife.org/ecoregions/pa1015show all records
45513833,ecoregion,Central Korean Deciduous ForestsURI:http://eol.org/schema/terms/Central_Korean_deciduous_forestsAttribution:https://www.worldwildlife.org/ecoregions/pa0413show all records
45513833,ecoregion,mediterranean woodlands and forestsURI:http://eol.org/schema/terms/Mediterranean_woodlands_and_forestsAttribution:http://www.worldwildlife.org/ecoregions/PA1214show all records
45513833,foraging habitat,freshwaterURI:http://purl.obolibrary.org/obo/ENVO_00000873Definition:A biome that applies to the freshwater realm.show all records
45513833,foraging time,"diurnalURI:http://www.wikidata.org/entity/Q906470Definition:animal behavior characterized by activity during the day, with a period of inactivity at night.show all records"
45513833,geographic distribution,MoroccoURI:http://www.geonames.org/2542007show all records
45513833,geographic distribution,MongoliaURI:https://www.geonames.org/2029969show all records
45513833,geographic distribution,ItalyURI:http://www.geonames.org/3175395show all records
45513833,geographic distribution,South AfricaURI:http://www.geonames.org/953987show all records
45513833,geographic distribution,IrelandURI:http://www.geonames.org/2963597show all records
45513833,habitat,freshwaterURI:http://purl.obolibrary.org/obo/ENVO_00000873Definition:A biome that applies to the freshwater realm.show all records
45513833,habitat,temperateURI:http://purl.obolibrary.org/obo/ENVO_01000206show all records
45513833,habitat,freshwaterURI:http://purl.obolibrary.org/obo/ENVO_00000873Definition:A biome that applies to the freshwater realm.show all records
45513833,habitat,coastalURI:http://purl.obolibrary.org/obo/ENVO_01000687show all records
45513833,habitat,brackish waterURI:http://purl.obolibrary.org/obo/ENVO_01000322show all records
45513833,have ectoparasite,Aquanirmus podicepis (Denny 1842)
45513833,have endoparasite,Joyeuxilepis decacantha (Fuhrmann 1913) Gulyaev 1989
45513833,have endoparasite,Tatria acanthorhyncha (Wedl 1855) Kowalewski 1904
45513833,have endoparasite,Avioserpens mosgovoyiSupryaga 1965
45513833,have endoparasite,Ligula intestinalis (Linnaeus 1758) Gmelin 1790
45513833,have endoparasite,Confluaria podicipina (Szymanski 1905)
45513833,have pathogen,Influenza A virus (Agreat crested grebeBavaria222006(H5N1))
45513833,have pathogen,Clostridium botulinum
45513833,have pathogen,Clostridium botulinum
45513833,have pathogen,Clostridium botulinum
45513833,have pathogen,Clostridium botulinum
45513833,hearing range,5000 Hz
45513833,hearing range,1000 Hz
45513833,hearing threshold,20 dB
45513833,latitude,57.065 degrees
45513833,latitude,-23.3333 degrees
45513833,life span,19.2 years
45513833,locomotion,"flightURI:http://purl.obolibrary.org/obo/NBO_0000367Definition:self-propelled movement of an organism from one location to another through the air, usually by means of active wing movementshow all records"
45513833,locomotion,"swimmingURI:http://purl.obolibrary.org/obo/GO_0036268Definition:Self-propelled movement of an organism from one location to another through water, often by means of active fin movement.show all records"
45513833,locomotion,"flightURI:http://purl.obolibrary.org/obo/NBO_0000367Definition:self-propelled movement of an organism from one location to another through the air, usually by means of active wing movementshow all records"
45513833,locomotion,"drag powered swimmingURI:https://eol.org/schema/terms/drag_based_swimmingDefinition:Drag swimmers use a cyclic motion where they push water back in a power stroke, and return their limb forward in the return or recovery stroke. When they push water directly backwards, this moves their body forward, but as they return their limbs to the starting position, they push water forward, which will thus pull them back to some degree, and so opposes the direction that the body is heading. This opposing force is called drag. The return-stroke drag causes drag swimmers to employ different strategies than lift swimmers. Reducing drag on the return stroke is essential for optimizing efficiency.show all records"
45513833,locomotion,bipedal movementURI:https://www.wikidata.org/entity/Q372949Definition:terrestrial locomotion where an organism moves by means of its two limbs or legsshow all records
45513833,log10 productivity,-0.477
45513833,longitude,85.3333 degrees
45513833,longitude,-6.15025 degrees
45513833,mass,738.7 g
45513833,mating system,monogamousURI:http://purl.obolibrary.org/obo/ECOCORE_00000063Definition:One male and one female have an exclusive mating relationshipshow all records
45513833,migration,migratoryURI:http://eol.org/schema/terms/migratoryDefinition:makes regular daily or seasonal movements between different regions or habitatsshow all records
45513833,migration,nonmigratoryURI:http://eol.org/schema/terms/nonmigratoryDefinition:Does not make seasonal movements between breeding and wintering grounds.show all records
45513833,migration,migratoryURI:http://eol.org/schema/terms/migratoryDefinition:makes regular daily or seasonal movements between different regions or habitatsshow all records
45513833,mineralized skeleton contains,"apatiteURI:http://purl.obolibrary.org/obo/CHEBI_52254Definition:A phosphate mineral with the general formula Ca5(PO4)3X where X = OH, F or Clshow all records"
45513833,motility,actively mobileURI:http://eol.org/schema/terms/activelyMobileDefinition:uses self-propelled locomotion to change location on a regular basisshow all records
45513833,native range includes,EthiopiaURI:http://www.geonames.org/337996show all records
45513833,native range includes,"Oceania continent (Australia, NZ and islands)URI:http://www.geonames.org/6255151show all records"
45513833,native range includes,the PalearcticURI:https://www.wikidata.org/entity/Q106447Definition:largest of the eight ecozones constituting the Earth's surfaceAttribution:https://commons.wikimedia.org/wiki/File:Palearctic.pngshow all records
45513833,native range includes,AsiaURI:http://www.geonames.org/6255147show all records
45513833,nest type,"open cupURI:http://eol.org/schema/terms/nestOpenDefinition:Nest type open cup not placed in a cavity.Attribution:Richard M. Sibly, Christopher C. Witt, Natalie A. Wright, Chris Venditti, Walter Jetz, and James H. Brown. 2012.  Energetics, lifestyle, and reproduction in birds.  PNAS 109(27):10937-10941, doi:10.1073/pnas.1206512109show all records"
45513833,number of dna records in ggbn,1
45513833,number of records in gbif,2951098
45513833,number of records in iNat,52127
45513833,number of research grade records in iNat,46241
45513833,number of specimens in ggbn,23
45513833,onset of fertility,730 days
45513833,onset of fertility,730 days
45513833,parental care,protectionURI:https://www.wikidata.org/entity/Q2251595Definition:action or precaution against a threat against an uncertainty or possible unpleasant eventsshow all records
45513833,parental care,paternal careURI:http://eol.org/schema/terms/paternalCareshow all records
45513833,parental care,"provisioningURI:https://www.wikidata.org/entity/Q2874419Definition:supplying materials, especially foodshow all records"
45513833,parental care,"female provides careURI:http://eol.org/schema/terms/parentalCareFemaleDefinition:the female feeds and nurtures offspringAttribution:Richard M. Sibly, Christopher C. Witt, Natalie A. Wright, Chris Venditti, Walter Jetz, and James H. Brown. 2012.  Energetics, lifestyle, and reproduction in birds.  PNAS 109(27):10937-10941, doi:10.1073/pnas.1206512109show all records"
45513833,parental care,"occasionally breeds cooperativelyURI:http://eol.org/schema/terms/occasionalCooperativeBreedingDefinition:The species has been known to breed cooperatively, with nonparents providing care.Attribution:Richard M. Sibly, Christopher C. Witt, Natalie A. Wright, Chris Venditti, Walter Jetz, and James H. Brown. 2012.  Energetics, lifestyle, and reproduction in birds.  PNAS 109(27):10937-10941, doi:10.1073/pnas.1206512109show all records"
45513833,population trend,Unknown
45513833,prey on,Perca fluviatilis Linnaeus 1758 (Perch)
45513833,prey on,Perca fluviatilis Linnaeus 1758 (Perch)
45513833,prey on,Perca fluviatilis Linnaeus 1758 (Perch)
45513833,prey on,Perca fluviatilis Linnaeus 1758 (Perch)
45513833,prey on,Perca fluviatilis Linnaeus 1758 (Perch)
45513833,sexual system,"dioeciousURI:https://www.wikidata.org/entity/Q148681Definition:a characteristic of a species, meaning that it has distinct male and female individual organisms.show all records"
45513833,social system,"solitaryURI:http://eol.org/schema/terms/solitaryDefinition:Solitary animals are those that spend a majority of their lives without others of their species, with possible exceptions for mating and raising their young. Antonyms for a solitary animal include a social animal or a colonial animal.Attribution:https://www.definitions.net/definition/solitary+animalshow all records"
45513833,trophic guild,piscivoreURI:http://www.wikidata.org/entity/Q1420208Definition:carnivorous animal which eats primarily fish.show all records
45513833,trophic guild,carnivoreURI:https://www.wikidata.org/entity/Q81875Definition:organism that eats mostly or exclusively animal tissueAttribution:Crustacean body sizesshow all records
45513833,trophic guild,"invertivoreURI:http://eol.org/schema/terms/invertivoreDefinition:An organism that feed on invertebrate animals (insects, crustaceans, molluscs, worms, etc.)show all records"
45513833,trophic guild,insectivoreURI:http://www.wikidata.org/entity/Q677088Definition:organism that eats insects.show all records
45513833,trophic guild,molluscivoreURI:https://www.wikidata.org/entity/Q3319613Definition:carnivorous animal that specialises in feeding on molluscsshow all records
45513833,visual system,"corneal eyesURI:https://eol.org/schema/terms/corneal_eyesDefinition:Because of the difference in refractive index between air and water (or corneal tissue), a curved cornea is an image-forming lens in its own right. Its focal length is determined by the radius of curvature of the cornea. Many corneal eyes (eg: in land vertebrates) also have lenses, but the lens is flattened and weakened compared with an aquatic lens; most of the refractive power is provided by the cornea. Corneal eyes cannot focus in aquatic habitat.Attribution:https://www.britannica.com/science/photoreception/Single-chambered-eyes#ref278820show all records"
45513833,water dissolved o2 concentration,8.295 mL/L
45513833,water dissolved o2 concentration,6.291 mL/L
45513833,water nitrate concentration,10.668 µmol/l
45513833,water nitrate concentration,1.249 µmol/l
45513833,water o2 saturation,108.89 percent
45513833,water o2 saturation,100.907 percent
45513833,water phosphate concentration,0.24 µmol/l
45513833,water phosphate concentration,0.63 µmol/l
45513833,water salinity,5.715 psu
45513833,water salinity,34.849 psu
45513833,water silicate concentration,3.881 µmol/l
45513833,water silicate concentration,10.453 µmol/l
45513833,water temperature,12.224 degrees celsius
45513833,water temperature,7.803 degrees celsius
1055813,Body symmetry,"bilaterally symmetricURI:http://purl.obolibrary.org/obo/PATO_0001324Definition:being symmetric about a plane running from frontal end to caudal end (head to tail), and having nearly identical right and left halvesshow all records"
1055813,are preyed upon by,Suta suta (W. C. H. Peters 1863) (Curl snake)
1055813,are preyed upon by,Felis catus Linnaeus 1758 (Domestic Cat)
1055813,are preyed upon by,Felis catus Linnaeus 1758 (Domestic Cat)
1055813,are preyed upon by,"Pseudonaja textilis (A. M. C. Duméril, Bibron & A. H. A. Duméril 1854) (Eastern brown snake)"
1055813,are preyed upon by,Parasuta flagellum (McCoy 1878) (Little Whip Snake)
1055813,auditory system,otolithsURI:https://www.wikidata.org/entity/Q591800Definition:Inner-ear structure in vertebrates which detects acceleration and may detect acoustic signalsshow all records
